# Overhead  Command  Source Shared Object  Source Symbol                                         Target Symbol                                         Basic Block Cycles
     0.00%  wrk      [kernel.kallsyms]     [k] ip_vs_in.part.0                                   [k] __local_bh_enable_ip                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] get_nohz_timer_target                             [k] hrtimer_start_range_ns                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_blocked_averages                           [k] __update_load_avg_cfs_rq                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] rcu_qs                                            [k] rcu_note_context_switch                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] lock_hrtimer_base                                 [k] hrtimer_start_range_ns                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] kmem_cache_alloc_node                             [k] _cond_resched                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sock_sendmsg                                      [k] inet_sendmsg                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] skb_headers_offset_update                         [k] pskb_expand_head                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] kfree_skbmem                                      [k] kmem_cache_free                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_wfree                                         [k] ip_rcv_core.isra.0                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] bictcp_cwnd_event                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_r13                          [k] __x86_indirect_thunk_r13                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bnx2_poll_msix                                    [k] bnx2_poll_work                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __update_idle_core                                [k] __update_idle_core                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] handle_edge_irq                                   [k] __x86_indirect_thunk_rax                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] rcu_note_context_switch                           [k] rcu_qs                                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __hrtimer_init                                    [k] hrtimer_init_sleeper                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] security_socket_sendmsg                           [k] sock_sendmsg                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] security_socket_recvmsg                           [k] __x86_indirect_thunk_rax                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] aa_sk_perm                                        [k] apparmor_socket_recvmsg                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sock_rfree                                        [k] skb_release_head_state                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_rearm_rto                                     [k] sk_reset_timer                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_rbtree_insert                                 [k] tcp_rbtree_insert                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_rbtree_insert                                 [k] tcp_event_new_data_sent                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_rbtree_insert                                 [k] rb_insert_color                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __lock_text_start                                 [k] hrtimer_start_range_ns                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] irq_chip_ack_parent                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] br_fdb_update                                     [k] br_handle_frame_finish                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] apic_ack_irq                                      [k] __x86_indirect_thunk_rax                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __update_idle_core                                [k] set_next_task_idle                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] handle_edge_irq                                   [k] do_IRQ                                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] rcu_note_context_switch                           [k] rcu_note_context_switch                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] hrtimer_start_range_ns                            [k] schedule_hrtimeout_range_clock                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] hrtimer_start_range_ns                            [k] __lock_text_start                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] skb_push                                          [k] br_nf_forward_finish                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __skb_ext_del                                     [k] br_nf_dev_queue_xmit                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sock_zerocopy_put                                 [k] sock_zerocopy_put                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_sendmsg_locked                                [k] sock_zerocopy_put                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_check_space                                   [k] tcp_event_new_data_sent                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] cpumask_next_and                                  [k] find_next_and_bit                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] rb_insert_color                                   [k] tcp_rbtree_insert                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] br_fdb_find_rcu                                   [k] br_handle_frame_finish                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] activate_task                                     [k] activate_task                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_cfs_group                                  [k] reweight_entity                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] load_balance                                      [k] load_balance                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __update_load_avg_se                              [k] __accumulate_pelt_segments                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] hrtimer_init_sleeper                              [k] __hrtimer_init                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] apparmor_socket_sendmsg                           [k] aa_sk_perm                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sk_reset_timer                                    [k] tcp_schedule_loss_probe                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] skb_ensure_writable                               [k] __ip_vs_get_out_rt                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_check_space                                   [k] tcp_check_space                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_chrono_stop                                   [k] tcp_write_xmit                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] br_forward_finish                                 [k] br_dev_queue_push_xmit                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] vxlan_xmit_one                                    [k] __x86_indirect_thunk_rax                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_vs_forward_icmp                                [k] nf_hook_slow                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __calc_delta                                      [k] __calc_delta                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] irq_chip_ack_parent                               [k] handle_edge_irq                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] skb_release_head_state                            [k] __x86_indirect_thunk_rax                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] skb_release_all                                   [k] __kfree_skb                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __kfree_skb                                       [k] kfree_skbmem                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_schedule_loss_probe                           [k] sk_reset_timer                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __ip_vs_get_out_rt                                [k] skb_ensure_writable                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] handle_irq_event_percpu                           [k] handle_irq_event_percpu                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] handle_irq_event                                  [k] _raw_spin_lock                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] handle_edge_irq                                   [k] handle_irq_event                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ns_to_timespec64                                  [k] tcp_recvmsg                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] mod_timer                                         [k] get_nohz_timer_target                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __slab_free                                       [k] kfree                                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sock_recvmsg                                      [k] sock_read_iter                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sock_read_iter                                    [k] sock_recvmsg                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_write_xmit                                    [k] tcp_chrono_stop                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] inet_send_prepare                                 [k] inet_send_prepare                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_vs_forward_icmp                                [k] ip_vs_forward_icmp                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] handle_irq_event                                  [k] handle_irq_event_percpu                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] handle_irq_event                                  [k] handle_edge_irq                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] rcu_qs                                            [k] rcu_qs                                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] detach_if_pending                                 [k] mod_timer                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] trigger_dyntick_cpu.isra.0                        [k] mod_timer                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sk_reset_timer                                    [k] tcp_rearm_rto                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sk_free                                           [k] tcp_wfree                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sock_zerocopy_put                                 [k] tcp_sendmsg_locked                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sch_direct_xmit                                   [k] __dev_queue_xmit                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sk_stream_alloc_skb                               [k] sk_forced_mem_schedule                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_rearm_rto                                     [k] tcp_event_new_data_sent                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_event_new_data_sent                           [k] tcp_check_space                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] inet_sendmsg                                      [k] inet_send_prepare                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __schedule                                        [k] rcu_note_context_switch                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __lock_text_start                                 [k] hrtimer_try_to_cancel                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _raw_spin_lock                                    [k] handle_irq_event                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] intel_pmu_lbr_disable_all                         [k] intel_pmu_lbr_disable_all                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] lapic_next_event                                  [k] __x86_indirect_thunk_rax                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] task_tick_fair                                    [k] task_tick_fair                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sock_read_iter                                    [k] new_sync_read                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __kfree_skb                                       [k] tcp_recvmsg                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __dev_queue_xmit                                  [k] __qdisc_run                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_recv_timestamp                                [k] tcp_recvmsg                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_queue_rcv                                     [k] tcp_queue_rcv                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] iptunnel_xmit                                     [k] ip_local_out                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] fq_codel_dequeue                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] mark_tg                                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] br_nf_forward_ip                                  [k] br_nf_forward_finish                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] check_preempt_curr                                [k] check_preempt_curr                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] new_sync_read                                     [k] __vfs_read                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __vfs_read                                        [k] vfs_read                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sock_recvmsg                                      [k] security_socket_recvmsg                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __skb_ext_put                                     [k] __skb_ext_del                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __qdisc_run                                       [k] __x86_indirect_thunk_rax                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bictcp_cwnd_event                                 [k] __tcp_transmit_skb                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] nf_xfrm_me_harder                                 [k] xfrm_lookup                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] newidle_balance                                   [k] pick_next_task_fair                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __wake_up_common                                  [k] __wake_up_common                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] clockevents_program_event                         [k] ktime_get                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] clockevents_program_event                         [k] __x86_indirect_thunk_rax                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] vfs_read                                          [k] ksys_read                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ep_poll_callback                                  [k] ep_poll_callback                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] nf_hook_slow                                      [k] br_nf_forward_ip                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_recvmsg                                       [k] inet_recvmsg                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] timerqueue_add                                    [k] rb_insert_color                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] br_forward                                        [k] br_dev_xmit                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_dnat_handler                                  [k] tcp_dnat_handler                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] apic_chip_data.part.0                             [k] apic_ack_edge                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] handle_irq_event_percpu                           [k] __handle_irq_event_percpu                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] perf_event_task_tick                              [k] perf_event_task_tick                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_wfree                                         [k] sk_free                                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] inet_recvmsg                                      [k] sock_recvmsg                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] nf_bridge_update_protocol                         [k] br_nf_forward_finish                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] br_nf_forward_finish                              [k] skb_push                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] nf_nat_ipv4_out                                   [k] nf_xfrm_me_harder                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] veth_xmit                                         [k] dev_hard_start_xmit                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_dnat_handler                                  [k] skb_ensure_writable                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] apic_ack_irq                                      [k] apic_ack_edge                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] apic_ack_edge                                     [k] __irq_complete_move                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] apic_ack_edge                                     [k] irq_chip_ack_parent                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] native_apic_mem_write                             [k] apic_ack_irq                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __hrtimer_run_queues                              [k] __hrtimer_run_queues                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ktime_get_ts64                                    [k] ktime_get_ts64                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ep_modify                                         [k] _raw_write_lock_irq                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] aa_sk_perm                                        [k] apparmor_socket_sendmsg                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] napi_gro_receive                                  [k] napi_gro_receive                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __qdisc_run                                       [k] __dev_queue_xmit                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_local_deliver_finish                           [k] ip_protocol_deliver_rcu                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_local_deliver                                  [k] ip_local_deliver_finish                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_sendmsg_locked                                [k] tcp_sendmsg                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] raw_local_deliver                                 [k] ip_protocol_deliver_rcu                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] br_handle_frame_finish                            [k] br_fdb_find_rcu                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] rcu_sched_clock_irq                               [k] rcu_sched_clock_irq                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] eth_gro_receive                                   [k] eth_gro_receive                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ipv4_dst_check                                    [k] __ip_vs_get_out_rt                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_protocol_deliver_rcu                           [k] raw_local_deliver                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_recvmsg                                       [k] __kfree_skb                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_recvmsg                                       [k] tcp_recv_timestamp                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_sendmsg                                       [k] release_sock                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_write_xmit                                    [k] tcp_schedule_loss_probe                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] timerqueue_add                                    [k] enqueue_hrtimer                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_vs_conn_out_get                                [k] ip_vs_conn_out_get                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_vs_conn_out_get                                [k] ip_vs_conn_out_get_proto                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_vs_conn_out_get_proto                          [k] ip_vs_out.part.0                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] intel_pmu_disable_all                             [k] intel_pmu_lbr_disable_all                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ktime_get                                         [k] clockevents_program_event                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] release_sock                                      [k] tcp_recvmsg                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] skb_ensure_writable                               [k] tcp_dnat_handler                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_v4_inbound_md5_hash                           [k] tcp_v4_inbound_md5_hash                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] raw_local_deliver                                 [k] raw_local_deliver                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] timerqueue_del                                    [k] timerqueue_del                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __irq_complete_move                               [k] apic_ack_edge                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] jiffies_to_usecs                                  [k] tcp_schedule_loss_probe                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __msecs_to_jiffies                                [k] newidle_balance                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] rb_insert_color                                   [k] timerqueue_add                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] bnx2_msi_1shot                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] vxlan_gro_receive                                 [k] vxlan_gro_receive                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_vs_in.part.0                                   [k] ip_vs_fill_iph_skb_off                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] pick_next_task_fair                               [k] __schedule                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] note_interrupt                                    [k] note_interrupt                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] hrtimer_update_next_event                         [k] __hrtimer_get_next_event                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] hrtimer_try_to_cancel                             [k] __lock_text_start                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __alloc_skb                                       [k] __tcp_send_ack.part.0                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] dev_gro_receive                                   [k] inet_gro_receive                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_schedule_loss_probe                           [k] rb_first                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] put_prev_task_fair                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] br_nf_forward_finish                              [k] nf_bridge_update_protocol                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __remove_hrtimer                                  [k] hrtimer_try_to_cancel                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] dbs_update_util_handler                           [k] cpufreq_this_cpu_can_update                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ipv4_dst_check                                    [k] dst_cache_per_cpu_get.isra.0                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_idents_reserve                                 [k] __ip_select_ident                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __ip_select_ident                                 [k] iptunnel_xmit                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_cleanup_rbuf                                  [k] tcp_recvmsg                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] cpumask_next_and                                  [k] update_sd_lb_stats                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] rb_first                                          [k] tcp_schedule_loss_probe                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] vxlan_get_route                                   [k] vxlan_xmit_one                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] apic_ack_edge                                     [k] apic_chip_data.part.0                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] handle_irq_event_percpu                           [k] handle_irq_event                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] mod_timer                                         [k] trigger_dyntick_cpu.isra.0                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __hrtimer_get_next_event                          [k] __hrtimer_next_event_base                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] vfs_read                                          [k] __fsnotify_parent                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] dst_cache_per_cpu_get.isra.0                      [k] dst_cache_get_ip4                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_schedule_loss_probe                           [k] jiffies_to_usecs                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sk_forced_mem_schedule                            [k] sk_forced_mem_schedule                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] get_nohz_timer_target                             [k] mod_timer                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] account_entity_dequeue                            [k] account_entity_dequeue                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_sd_lb_stats                                [k] cpumask_next_and                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __perf_event_task_sched_in                        [k] perf_pmu_sched_task                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] dst_cache_get_ip4                                 [k] vxlan_get_route                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] encap_bypass_if_local                             [k] vxlan_xmit_one                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] newidle_balance                                   [k] __msecs_to_jiffies                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] hrtimer_update_next_event                         [k] hrtimer_update_next_event                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] perf_pmu_sched_task                               [k] __perf_event_task_sched_in                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] page_poisoning_enabled                            [k] prep_new_page                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __skb_checksum                                    [k] skb_checksum                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] skb_checksum                                      [k] skb_checksum_help                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] skb_checksum_help                                 [k] skb_csum_hwoffload_help                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] neigh_resolve_output                              [k] dev_queue_xmit                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] eth_header                                        [k] neigh_resolve_output                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __tcp_send_ack.part.0                             [k] __tcp_transmit_skb                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __tcp_send_ack.part.0                             [k] __tcp_send_ack.part.0                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] udp_set_csum                                      [k] csum_partial                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] timerqueue_del                                    [k] __remove_hrtimer                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] find_busiest_group                                [k] find_busiest_group                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_dl_rq_load_avg                             [k] update_dl_rq_load_avg                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] dma_direct_unmap_page                             [k] dma_direct_sync_single_for_cpu                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] fsnotify                                          [k] vfs_read                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] apic_ack_edge                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_r13                          [k] dbs_update_util_handler                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bnx2_poll_work                                    [k] bnx2_poll_msix                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] nf_xfrm_me_harder                                 [k] __xfrm_decode_session                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] vxlan_xmit_one                                    [k] encap_bypass_if_local                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] handle_response                                   [k] handle_response                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __intel_pmu_disable_all                           [k] intel_pmu_disable_all                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] put_prev_task_fair                                [k] put_prev_task_fair                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __fsnotify_parent                                 [k] vfs_read                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_recvmsg                                       [k] release_sock                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] lapic_next_event                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] neigh_resolve_output                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] fq_codel_dequeue                                  [k] __qdisc_run                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] intel_pmu_pebs_disable_all                        [k] __intel_pmu_disable_all                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] trigger_load_balance                              [k] trigger_load_balance                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] irq_chip_ack_parent                               [k] __x86_indirect_thunk_rax                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] dma_direct_sync_single_for_cpu                    [k] dma_direct_unmap_page                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __hrtimer_get_next_event                          [k] hrtimer_update_next_event                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] enqueue_hrtimer                                   [k] hrtimer_start_range_ns                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] vfs_read                                          [k] fsnotify                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sch_direct_xmit                                   [k] validate_xmit_skb_list                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] rb_erase                                          [k] timerqueue_del                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bnx2_poll_work                                    [k] bnx2_rx_int                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bnx2_poll_msix                                    [k] napi_complete_done                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] fq_codel_dequeue                                  [k] fq_codel_dequeue                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __raise_softirq_irqoff                            [k] __napi_schedule                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] psi_task_change                                   [k] record_times                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __handle_irq_event_percpu                         [k] __x86_indirect_thunk_rax                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ctx_sched_out                                     [k] sched_clock_cpu                                   -                 
