# Overhead  Command  Source Shared Object  Source Symbol                                            Target Symbol                                            Basic Block Cycles
     0.00%  wrk      [kernel.kallsyms]     [k] cpumask_next_and                                     [k] update_sd_lb_stats                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                             [k] lapic_next_event                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bnx2_poll_msix                                       [k] napi_complete_done                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] enqueue_task_fair                                    [k] enqueue_task_fair                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] enqueue_timer                                        [k] mod_timer                                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] hrtimer_try_to_cancel                                [k] __remove_hrtimer                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] hrtimer_start_range_ns                               [k] hrtimer_reprogram                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] perf_pmu_enable.part.0                               [k] __perf_event_task_sched_in                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] dbs_update_util_handler                              [k] dbs_update_util_handler                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] inet_recvmsg                                         [k] tcp_recvmsg                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] br_validate_ipv4.isra.0                              [k] br_nf_forward_ip                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] intel_pmu_disable_all                                [k] intel_pmu_lbr_disable_all                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] apic_ack_irq                                         [k] apic_ack_edge                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] native_apic_mem_write                                [k] apic_ack_irq                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] lock_hrtimer_base                                    [k] hrtimer_try_to_cancel                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] perf_pmu_sched_task                                  [k] __perf_event_task_sched_out                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] perf_event_task_tick                                 [k] perf_event_task_tick                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_idents_reserve                                    [k] __ip_select_ident                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __ip_select_ident                                    [k] iptunnel_xmit                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_send_ack                                         [k] __tcp_send_ack.part.0                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] rb_next                                              [k] timerqueue_del                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] timerqueue_del                                       [k] rb_next                                              -                 
     0.00%  perf     [unknown]             [k] 0000000000000000                                     [k] 0000000000000000                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] run_rebalance_domains                                [k] __softirqentry_text_start                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] cpufreq_this_cpu_can_update                          [k] cpufreq_this_cpu_can_update                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] validate_xmit_skb_list                               [k] validate_xmit_skb                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] inet_gro_receive                                     [k] udp4_gro_receive                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bictcp_acked                                         [k] bictcp_acked                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] smp_apic_timer_interrupt                             [k] __x86_indirect_thunk_rax                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                             [k] neigh_resolve_output                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] rebalance_domains                                    [k] run_rebalance_domains                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __remove_hrtimer                                     [k] hrtimer_try_to_cancel                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] hrtimer_try_to_cancel                                [k] __lock_text_start                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __dev_kfree_skb_any                                  [k] consume_skb                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] napi_gro_receive                                     [k] dev_gro_receive                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_sendmsg                                          [k] release_sock                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_sd_lb_stats                                   [k] cpumask_next_and                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] consume_skb                                          [k] skb_release_all                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] neigh_resolve_output                                 [k] __x86_indirect_thunk_rax                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __tcp_send_ack.part.0                                [k] __alloc_skb                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] udp_set_csum                                         [k] csum_partial                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                             [k] eth_header                                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] apic_chip_data.part.0                                [k] apic_ack_edge                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] apic_ack_edge                                        [k] __irq_complete_move                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_curr                                          [k] __calc_delta                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] handle_edge_irq                                      [k] __x86_indirect_thunk_rax                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] find_vma                                             [k] find_vma                                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] page_poisoning_enabled                               [k] prep_new_page                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __netif_receive_skb_list_core                        [k] __netif_receive_skb_core                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] eth_header                                           [k] skb_push                                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __tcp_ack_snd_check                                  [k] __tcp_ack_snd_check                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_queue_rcv                                        [k] tcp_queue_rcv                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                             [k] irq_chip_ack_parent                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] place_entity                                         [k] place_entity                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] put_prev_task_fair                                   [k] put_prev_task_fair                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __build_skb_around                                   [k] __build_skb_around                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] napi_schedule_prep                                   [k] bnx2_msi_1shot                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] netif_receive_skb_list_internal                      [k] ktime_get_with_offset                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] netif_receive_skb_list_internal                      [k] __netif_receive_skb_list_core                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] napi_complete_done                                   [k] gro_normal_list.part.0                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] neigh_resolve_output                                 [k] dev_queue_xmit                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_recvmsg                                          [k] release_sock                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] udp4_gro_receive                                     [k] udp_gro_receive                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bnx2_msi_1shot                                       [k] bnx2_msi_1shot                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bnx2_poll_work                                       [k] __dev_kfree_skb_any                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __irq_complete_move                                  [k] apic_ack_edge                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ctx_sched_out                                        [k] sched_clock_cpu                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __dev_kfree_skb_any                                  [k] __dev_kfree_skb_any                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] gro_normal_list.part.0                               [k] netif_receive_skb_list_internal                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] neigh_resolve_output                                 [k] neigh_resolve_output                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] eth_header                                           [k] neigh_resolve_output                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_rack_update_reo_wnd                              [k] tcp_rack_update_reo_wnd                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] nf_conntrack_udp_packet                              [k] __nf_ct_refresh_acct                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __perf_event_task_sched_out                          [k] _raw_spin_lock                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] skb_defer_rx_timestamp                               [k] skb_defer_rx_timestamp                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_finish_output2                                    [k] __x86_indirect_thunk_rax                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_cleanup_rbuf                                     [k] tcp_send_ack                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] udp_gro_receive                                      [k] udp4_lib_lookup_skb                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bnx2_msi_1shot                                       [k] __napi_schedule                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bnx2_rx_int                                          [k] napi_gro_receive                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] apic_ack_edge                                        [k] apic_chip_data.part.0                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ktime_get_with_offset                                [k] netif_receive_skb_list_internal                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] skb_push                                             [k] eth_header                                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_protocol_deliver_rcu                              [k] ip_local_deliver_finish                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_local_deliver_finish                              [k] ip_local_deliver                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __intel_pmu_disable_all                              [k] intel_pmu_disable_all                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sched_clock_cpu                                      [k] ctx_sched_out                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_sd_lb_stats                                   [k] update_nohz_stats                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] task_ctx_sched_out                                   [k] ctx_sched_out                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __perf_event_task_sched_out                          [k] task_ctx_sched_out                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] prep_new_page                                        [k] page_poisoning_enabled                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] eth_type_trans                                       [k] bnx2_rx_int                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_send_ack                                         [k] tcp_cleanup_rbuf                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _raw_spin_lock                                       [k] __perf_event_task_sched_out                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bnx2_msi_1shot                                       [k] napi_schedule_prep                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bnx2_rx_int                                          [k] eth_type_trans                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bnx2_poll_work                                       [k] dma_direct_unmap_page                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bnx2_poll_work                                       [k] bnx2_rx_int                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] intel_pmu_handle_irq                                 [k] intel_pmu_handle_irq                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] fill_pte                                             [k] fill_pte                                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __raise_softirq_irqoff                               [k] __napi_schedule                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] scheduler_tick                                       [k] scheduler_tick                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tick_sched_do_timer                                  [k] tick_sched_do_timer                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] dbs_update_util_handler                              [k] update_load_avg                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] netif_receive_skb_list_internal                      [k] skb_defer_rx_timestamp                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] skb_defer_rx_timestamp                               [k] netif_receive_skb_list_internal                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] udp4_lib_lookup_skb                                  [k] udp4_lib_lookup_skb                                  -                 
     0.00%  perf     [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0                   [k] native_write_msr                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] intel_pmu_pebs_disable_all                           [k] __intel_pmu_disable_all                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __wake_up_common                                     [k] __x86_indirect_thunk_rax                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __napi_schedule                                      [k] __raise_softirq_irqoff                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] gro_normal_one                                       [k] napi_gro_receive                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] eth_gro_receive                                      [k] eth_gro_receive                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_protocol_deliver_rcu                              [k] tcp_v4_rcv                                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __udp4_lib_lookup                                    [k] __udp4_lib_rcv                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] udp4_lib_lookup_skb                                  [k] __udp4_lib_lookup                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] udp_unicast_rcv_skb.isra.0                           [k] udp_queue_rcv_skb                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] udp_unicast_rcv_skb.isra.0                           [k] udp_unicast_rcv_skb.isra.0                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __udp4_lib_rcv                                       [k] udp_unicast_rcv_skb.isra.0                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                             [k] apic_ack_edge                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] vxlan_gro_receive                                    [k] vxlan_gro_receive                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_rq_clock                                      [k] update_rq_clock                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] enqueue_entity                                       [k] update_cfs_group                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] dma_direct_sync_single_for_cpu                       [k] bnx2_rx_int                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] hrtimer_force_reprogram                              [k] hrtimer_update_next_event                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __remove_hrtimer                                     [k] hrtimer_force_reprogram                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] kfree_skbmem                                         [k] consume_skb                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] consume_skb                                          [k] kfree_skbmem                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] consume_skb                                          [k] __dev_kfree_skb_any                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __dev_kfree_skb_any                                  [k] bnx2_poll_work                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_data_ready                                       [k] __x86_indirect_thunk_rax                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_snat_handler                                     [k] tcp_snat_handler                                     -                 
     0.00%  perf     [kernel.kallsyms]     [k] intel_pmu_lbr_enable_all                             [k] __intel_pmu_enable_all.constprop.0                   -                 
     0.00%  perf     [kernel.kallsyms]     [k] native_write_msr                                     [k] intel_pmu_lbr_enable_all                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_load_avg                                      [k] enqueue_entity                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_nohz_stats                                    [k] update_nohz_stats                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] handle_irq_event_percpu                              [k] add_interrupt_randomness                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] irq_chip_ack_parent                                  [k] __x86_indirect_thunk_rax                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] hrtimer_force_reprogram                              [k] __remove_hrtimer                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __alloc_pages_nodemask                               [k] __alloc_pages_nodemask                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] add_interrupt_randomness                             [k] handle_irq_event_percpu                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] skb_release_head_state                               [k] dst_release                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_list_rcv                                          [k] ip_rcv_core.isra.0                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_mstamp_refresh                                   [k] tcp_rcv_established                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_v4_rcv                                           [k] tcp_v4_inbound_md5_hash                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] udp_queue_rcv_skb                                    [k] udp_queue_rcv_one_skb                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                             [k] sock_def_readable                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] fill_pmd                                             [k] fill_pmd                                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_load_avg                                      [k] task_tick_fair                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] task_tick_fair                                       [k] update_cfs_group                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_nohz_stats                                    [k] update_sd_lb_stats                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __wake_up_common_lock                                [k] _raw_spin_lock_irqsave                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __handle_irq_event_percpu                            [k] __handle_irq_event_percpu                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __handle_irq_event_percpu                            [k] handle_irq_event_percpu                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] mod_timer                                            [k] _raw_spin_lock                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __kmalloc                                            [k] kmalloc_slab                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] find_next_bit                                        [k] find_next_bit                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] skb_release_all                                      [k] consume_skb                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_parse_md5sig_option                              [k] tcp_v4_inbound_md5_hash                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __tcp_ack_snd_check                                  [k] tcp_rcv_established                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_v4_inbound_md5_hash                              [k] tcp_parse_md5sig_option                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] udp_v4_early_demux                                   [k] ip_rcv_finish_core.isra.0                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __iptunnel_pull_header                               [k] skb_scrub_packet                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bnx2_rx_int                                          [k] __kmalloc                                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __wake_up_common_lock                                [k] __wake_up_common                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] hrtimer_reprogram                                    [k] hrtimer_start_range_ns                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ctx_sched_out                                        [k] perf_pmu_disable.part.0                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] should_failslab                                      [k] __kmalloc                                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] kmalloc_slab                                         [k] __kmalloc                                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] rmqueue                                              [k] rmqueue                                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sk_reset_timer                                       [k] sk_reset_timer                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] skb_put                                              [k] bnx2_rx_int                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] skb_scrub_packet                                     [k] __iptunnel_pull_header                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __build_skb                                          [k] __build_skb_around                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __netif_receive_skb_list_core                        [k] ip_list_rcv                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] gro_normal_one                                       [k] gro_normal_one                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] napi_gro_receive                                     [k] bnx2_rx_int                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] napi_complete_done                                   [k] bnx2_poll_msix                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] gro_cells_receive                                    [k] gro_cells_receive                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_parse_md5sig_option                              [k] tcp_parse_md5sig_option                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __iptunnel_pull_header                               [k] vxlan_rcv                                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_r8                              [k] __x86_indirect_thunk_r8                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_r13                             [k] vxlan_rcv                                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] vxlan_rcv                                            [k] eth_type_trans                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] do_user_addr_fault                                   [k] do_user_addr_fault                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __calc_delta                                         [k] update_curr                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] task_tick_fair                                       [k] hrtimer_active                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] enqueue_entity                                       [k] enqueue_task_fair                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] hrtimer_update_next_event                            [k] hrtimer_force_reprogram                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] hrtimer_force_reprogram                              [k] hrtimer_force_reprogram                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] hrtimer_force_reprogram                              [k] tick_program_event                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] hrtimer_interrupt                                    [k] _raw_spin_lock_irqsave                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tick_sched_handle                                    [k] update_process_times                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tick_sched_do_timer                                  [k] tick_sched_timer                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tick_sched_timer                                     [k] tick_sched_handle                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] get_partial_node.isra.0.part.0                       [k] get_partial_node.isra.0.part.0                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __kmalloc                                            [k] should_failslab                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sk_filter_trim_cap                                   [k] security_sock_rcv_skb                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_v4_inbound_md5_hash                              [k] tcp_v4_rcv                                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_v4_rcv                                           [k] sk_filter_trim_cap                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp4_gro_receive                                     [k] tcp4_gro_receive                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _raw_spin_lock_irqsave                               [k] __wake_up_common_lock                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _raw_spin_lock                                       [k] mod_timer                                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                             [k] hrtimer_interrupt                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                             [k] __sock_wfree                                         -                 
     0.00%  wrk      libc-2.31.so          [k] __strncat_sse2_unaligned                             [k] __strcat_sse2                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] intel_pmu_pebs_disable_all                           [k] intel_pmu_pebs_disable_all                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __enqueue_entity                                     [k] __enqueue_entity                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __enqueue_entity                                     [k] rb_insert_color                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_cfs_group                                     [k] enqueue_entity                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_load_avg                                      [k] update_blocked_averages                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] task_tick_fair                                       [k] update_load_avg                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_blocked_averages                              [k] update_rq_clock                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] note_interrupt                                       [k] handle_irq_event_percpu                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] hrtimer_interrupt                                    [k] ktime_get_update_offsets_now                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ktime_get_update_offsets_now                         [k] __x86_indirect_thunk_rax                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tick_program_event                                   [k] hrtimer_reprogram                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tick_program_event                                   [k] hrtimer_force_reprogram                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tick_sched_timer                                     [k] ktime_get                                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] vmacache_find                                        [k] vmacache_find                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] kmem_cache_alloc                                     [k] __build_skb                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __build_skb_around                                   [k] ksize                                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] napi_gro_receive                                     [k] gro_normal_one                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sk_filter_trim_cap                                   [k] __cgroup_bpf_run_filter_skb                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] udp_queue_rcv_one_skb                                [k] __x86_indirect_thunk_r13                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _raw_spin_lock_irqsave                               [k] hrtimer_interrupt                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bnx2_rx_int                                          [k] skb_put                                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bnx2_poll_work                                       [k] dql_completed                                        -                 
     0.00%  wrk      libc-2.31.so          [k] __strcat_sse2                                        [k] __strcat_sse2_unaligned                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __intel_pmu_disable_all                              [k] intel_pmu_pebs_disable_all                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] native_apic_mem_write                                [k] smp_apic_timer_interrupt                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] native_write_msr                                     [k] __intel_pmu_disable_all                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_curr                                          [k] task_tick_fair                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] enqueue_task_fair                                    [k] enqueue_entity                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __wake_up_sync_key                                   [k] __wake_up_common_lock                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_dl_rq_load_avg                                [k] update_blocked_averages                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_process_times                                 [k] account_process_tick                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] hrtimer_active                                       [k] task_tick_fair                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __vma_adjust                                         [k] __vma_adjust                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] unfreeze_partials.isra.0                             [k] unfreeze_partials.isra.0                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] add_interrupt_randomness                             [k] fast_mix                                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sock_def_readable                                    [k] __wake_up_sync_key                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __sock_wfree                                         [k] ip_rcv_core.isra.0                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __napi_schedule                                      [k] bnx2_msi_1shot                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] dev_gro_receive                                      [k] napi_gro_receive                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_rcv_core.isra.0                                   [k] ip_list_rcv                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] rb_insert_color                                      [k] __enqueue_entity                                     -                 
